date;transactions;median_transaction_value;av_transaction_value;market_cap;top_100_percent;active_addresses;tweets;google_trends;coin
05/10/2019;27281;10.581;500.218;300416096;55.977;39135;246;0.0201;doge
06/10/2019;26150;10.916;389.554;298133534;55.965;37017;238;0.0235;doge
07/10/2019;25868;14.725;537.171;309529430;55.997;36999;240;0.0245;doge
08/10/2019;24790;12.621;714.522;296096895;55.924;38156;235;0.0274;doge
09/10/2019;25322;17.661;642.626;293902550;55.9;38591;165;0.023;doge
10/10/2019;24549;15.528;430.827;292387538;55.931;37600;186;0.022;doge
11/10/2019;25233;14.936;576.176;285052639;55.909;37978;151;0.0203;doge
12/10/2019;25232;14.103;668.994;284926781;55.824;36678;146;0.0251;doge
13/10/2019;26011;16.302;2586;302904392;55.684;42378;168;0.0264;doge
14/10/2019;23853;16.454;2551;307126432;55.731;40189;201;0.0248;doge
15/10/2019;25811;15.087;2123;308697150;55.699;38478;177;0.0245;doge
16/10/2019;24440;17.383;3157;308910915;55.627;38132;159;0.0271;doge
17/10/2019;28294;20.412;4680;330973598;55.781;46671;354;0.0344;doge
18/10/2019;25549;16.682;2548;338352306;55.926;41784;205;0.0268;doge
19/10/2019;26304;15.346;1516;339466827;56.038;85248;161;0.0257;doge
20/10/2019;31846;6.382;1129;339035201;56.405;44974;198;0.0239;doge
21/10/2019;31277;10.853;2237;340992411;56.321;43349;172;0.0247;doge
22/10/2019;29637;11.411;1478;327877583;56.289;39309;171;0.0253;doge
23/10/2019;24686;15.134;1085;310251306;56.302;35016;323;0.0222;doge
24/10/2019;25088;13.968;1139;309198080;56.494;36098;261;0.0252;doge
25/10/2019;24182;16.438;1416;318499329;56.445;37145;217;0.026;doge
26/10/2019;22648;22.019;1518;329046105;56.224;33117;242;0.0303;doge
27/10/2019;22412;18.742;1029;331334168;56.274;34303;154;0.03;doge
28/10/2019;25369;19.189;2279;332751939;56.877;36306;161;0.0253;doge
29/10/2019;28712;15.551;1289;337606090;56.765;39546;158;0.0235;doge
30/10/2019;48810;3.16;857.519;330402249;56.775;59304;140;0.026;doge
31/10/2019;35414;11.128;738.151;322516100;56.768;48342;151;0.0254;doge
01/11/2019;28659;18.978;925.75;325576991;56.792;39192;178;0.0279;doge
02/11/2019;28728;18.978;584.581;332554657;56.84;39282;139;0.0168;doge
03/11/2019;26879;18.299;555.655;347716765;56.833;36756;136;0.0233;doge
04/11/2019;29795;14.462;618.616;331586887;56.817;41736;166;0.0244;doge
05/11/2019;26365;18.085;793.597;329412643;57.075;37154;161;0.0245;doge
06/11/2019;26251;16.845;956.083;333747535;57.066;36091;191;0.0242;doge
07/11/2019;23817;21.33;1687;332773684;57.053;34935;306;0.0283;doge
08/11/2019;25010;18.668;1410;336048047;57.068;36340;208;0.0254;doge
09/11/2019;25332;20.288;2017;337046181;56.648;36600;299;0.0285;doge
10/11/2019;24227;23.726;1798;338691024;56.546;40046;235;0.0273;doge
11/11/2019;26661;16.931;1092;337511789;56.65;43712;158;0.0277;doge
12/11/2019;32745;8.168;927.501;336871248;56.53;39359;177;0.0257;doge
13/11/2019;28650;17.775;948.211;336821929;56.62;43571;164;0.0235;doge
14/11/2019;29015;13.478;743.974;332187811;56.772;38250;170;0.0254;doge
15/11/2019;27442;12.911;649.631;329959969;56.725;38087;172;0.0236;doge
16/11/2019;26372;16.239;1254;326651160;56.64;37116;169;0.0227;doge
17/11/2019;25013;15.63;832.448;327526527;56.623;35742;173;0.0258;doge
18/11/2019;25727;18.081;860.031;333766473;56.613;35518;190;0.0235;doge
19/11/2019;26454;18.917;748.907;318837487;56.618;37106;194;0.0264;doge
20/11/2019;26315;18.175;741.703;352403877;56.626;36379;185;0.0237;doge
21/11/2019;27842;14.273;732.852;311235692;56.581;36684;199;0.0241;doge
22/11/2019;28170;25.835;1013;315467104;56.762;140629;212;0.0226;doge
23/11/2019;26461;20.644;651.979;320114108;56.711;35751;249;0.0249;doge
24/11/2019;26209;21.369;605.934;326293859;56.71;36082;244;0.0219;doge
25/11/2019;25837;22.726;744.139;290559771;56.666;36459;181;0.0249;doge
26/11/2019;26365;24.012;695.17;293377658;56.66;35630;188;0.0232;doge
27/11/2019;23427;19.123;789.944;286611022;56.795;35739;248;0.0245;doge
28/11/2019;25938;17.657;702.461;291176388;56.71;35429;235;0.0207;doge
29/11/2019;25081;18.929;861.36;290683161;56.743;35136;176;0.0229;doge
30/11/2019;25507;17.253;559.221;301324125;56.85;36174;169;0.0203;doge
01/12/2019;25774;15.071;708.395;291265672;56.872;36794;193;0.0241;doge
02/12/2019;26243;18.528;1307;282750511;56.837;54832;166;0.0225;doge
03/12/2019;27221;14.277;751.743;276304844;56.85;37666;172;0.0239;doge
04/12/2019;25926;19.183;761.017;280609691;56.795;36671;181;0.0206;doge
05/12/2019;25833;21.728;555.664;279683481;56.79;41811;166;0.0232;doge
06/12/2019;28693;19.112;640.886;282548479;56.765;40104;196;0.0218;doge
07/12/2019;29186;22.604;523.177;280390558;56.787;39347;164;0.0201;doge
08/12/2019;28833;23.301;513.138;280093978;56.792;39226;252;0.0217;doge
09/12/2019;32239;24.833;618.629;282470958;56.816;42209;177;0.021;doge
10/12/2019;30031;24.17;588.489;283299889;56.799;40800;201;0.023;doge
11/12/2019;32515;26.713;648.602;288829416;56.799;43691;946;0.024;doge
12/12/2019;30950;28.94;561.619;283415350;56.812;39838;1522;0.0219;doge
13/12/2019;31279;34.716;748.804;283388439;56.826;38840;347;0.0245;doge
14/12/2019;29556;24.852;677.915;281613248;56.799;40190;539;0.0284;doge
15/12/2019;29560;26.719;588.646;277140396;56.932;93857;153;0.0228;doge
16/12/2019;29643;26.902;612.185;277182201;56.897;38289;606;0.023;doge
17/12/2019;29325;25.278;1173;275563678;56.819;40518;554;0.0259;doge
18/12/2019;28568;32.057;1528;284597773;56.766;39591;1116;0.0252;doge
19/12/2019;29947;230.184;1528;284597773;56.746;38938;1528;0.0277;doge
20/12/2019;33148;20.656;904.749;271321819;56.762;40701;1507;0.023;doge
21/12/2019;29889;34.26;1234;262431480;56.781;37780;1473;0.0212;doge
22/12/2019;26195;29.754;1009;266246754;56.787;36476;1601;0.0234;doge
23/12/2019;31933;40.008;895.451;264260205;56.79;41398;1718;0.0221;doge
24/12/2019;29650;24.424;442.225;267342874;56.789;36738;1499;0.022;doge
25/12/2019;29677;24.192;390.001;268374050;56.759;38194;1486;0.0227;doge
26/12/2019;29438;22.582;667.961;265747227;56.794;39807;1531;0.0233;doge
27/12/2019;29635;17.86;532.995;260876892;56.873;42652;1534;0.022;doge
28/12/2019;27409;14.774;556.198;259654970;56.909;37069;1506;0.0239;doge
29/12/2019;27795;15.931;447.428;262963361;57.038;39216;1540;0.0223;doge
30/12/2019;26736;21.253;468.427;260637075;57.152;99130;1543;0.0245;doge
31/12/2019;27754;15.412;530.109;257127962;57.122;50612;1632;0.0234;doge
01/01/2020;28424;20.858;894.701;257127962;57.124;39119;1511;0.0249;doge
02/01/2020;29685;20.858;894.701;328971518;57.058;39690;1521;0.0263;doge
03/01/2020;30171;20.858;894.701;328971518;57.165;65489;1503;0.0273;doge
04/01/2020;30308;26.933;751.108;351734410;57.284;66842;1528;0.0264;doge
05/01/2020;31554;21.529;591.383;355150165;57.234;39153;1606;0.0277;doge
06/01/2020;32560;19.223;782.864;341134537;57.188;45278;1563;0.0269;doge
07/01/2020;30846;20.661;1327;334405229;57.173;42497;1521;0.0271;doge
08/01/2020;30589;18.617;1245;330156590;57.11;43720;1692;0.0255;doge
09/01/2020;32988;13.833;618.952;307287067;57.035;42762;1606;0.0259;doge
10/01/2020;33013;15.061;714.282;310459378;57.039;43156;864;0.0288;doge
11/01/2020;32465;17.111;603.19;329110017;57.022;42752;1570;0.0316;doge
12/01/2020;33739;17.642;1555;341441627;56.995;42666;1667;0.0237;doge
13/01/2020;33635;21.548;620.294;342396592;56.987;42083;1554;0.0274;doge
14/01/2020;33229;27.58;999.986;339696760;56.935;43403;1530;0.0319;doge
15/01/2020;34931;26.349;1045;329176222;56.964;46092;1569;0.0343;doge
16/01/2020;34369;27.632;608.776;289593603;57.018;45379;1563;0.029;doge
17/01/2020;36249;25.576;907.602;294320271;56.909;46463;1579;0.0296;doge
18/01/2020;30955;23.834;1057;305024323;56.942;42418;1563;0.0341;doge
19/01/2020;30677;18.159;963.723;303616314;56.963;43091;2058;0.0283;doge
20/01/2020;32264;23.71;727.258;297087103;56.92;42057;1713;0.0313;doge
21/01/2020;32745;10.954;893.447;293181338;57.003;43210;1769;0.0288;doge
22/01/2020;31117;11.243;812.251;291648017;56.939;42957;1574;0.0244;doge
23/01/2020;32645;9.712;696.549;286363947;56.937;43175;1771;0.0253;doge
24/01/2020;33453;9.681;743.956;277481745;57.17;47968;1801;0.0275;doge
25/01/2020;28017;11.424;468.166;276285615;57.17;39826;1728;0.0251;doge
26/01/2020;26484;16.574;715.499;277914296;57.18;36817;1802;0.027;doge
27/01/2020;31003;12.124;1467;285724244;57.146;44529;1539;0.0281;doge
28/01/2020;32485;14.386;917.274;293220808;57.121;80251;1625;0.0291;doge
29/01/2020;31030;18.138;1080;297211567;57.224;79001;1673;0.0278;doge
30/01/2020;30172;15.321;653.115;295750112;57.161;46495;1570;0.0298;doge
31/01/2020;30432;12.4;620.574;299222061;57.041;46741;1566;0.0275;doge
01/02/2020;32997;12.126;806.686;297682154;57;47872;440;0.0292;doge
02/02/2020;36475;10.323;648.507;302732208;57.027;67855;188;0.027;doge
03/02/2020;28024;12.445;822.71;302920773;56.979;40543;201;0.0239;doge
04/02/2020;29656;11.472;712.151;300588509;56.924;46603;147;0.0296;doge
05/02/2020;26689;15.206;1284;316414921;56.899;41725;249;0.0366;doge
06/02/2020;27148;14.546;779.837;323514314;56.937;40087;227;0.0306;doge
07/02/2020;30879;21.389;735.986;330375928;57.001;39265;517;0.0349;doge
08/02/2020;29829;27.656;2448;362715995;57.458;61869;933;0.0617;doge
09/02/2020;26479;26.914;3399;405680328;57.471;45115;604;0.0558;doge
10/02/2020;24152;20.655;2059;380867078;57.536;51468;246;0.0344;doge
11/02/2020;25123;17.584;1423;373165893;57.409;81726;214;0.0361;doge
12/02/2020;25926;20.087;1724;384023509;57.421;74973;523;0.0324;doge
13/02/2020;24965;18.977;1615;377717595;57.482;82531;253;0.0365;doge
14/02/2020;24159;19.387;1561;377618752;57.473;137103;248;0.0298;doge
15/02/2020;24292;18.268;1427;372585476;57.454;86706;433;0.0289;doge
16/02/2020;25046;13.623;797.091;350129278;57.394;37610;355;0.0268;doge
17/02/2020;24863;12.448;648.077;326331761;57.25;36430;393;0.0266;doge
18/02/2020;25200;12.26;986.105;339510855;57.232;37155;231;0.0285;doge
19/02/2020;25073;16.359;778.003;345458388;57.254;78875;256;0.0235;doge
20/02/2020;24078;13.797;840.755;325563059;57.563;35584;254;0.0234;doge
21/02/2020;23991;13.862;1259;328316154;57.577;35879;236;0.0266;doge
22/02/2020;24892;12.824;1120;323352375;57.513;37750;294;0.0233;doge
23/02/2020;25664;12.546;1165;328045030;57.454;38683;361;0.0226;doge
24/02/2020;25964;11.433;1158;322422363;57.405;38028;383;0.0212;doge
25/02/2020;24827;12.549;868.855;312212779;57.361;37818;625;0.0193;doge
26/02/2020;28268;15.189;1387;291282612;57.179;72094;315;0.0204;doge
27/02/2020;28690;14.479;554.624;287123148;57.052;38216;309;0.0196;doge
28/02/2020;28857;14.275;460.064;283370324;57.073;42182;194;0.0208;doge
29/02/2020;28748;17.165;762.378;281651523;57.027;39543;411;0.019;doge
01/03/2020;30284;15.681;397.292;279170670;57.003;40461;191;0.0174;doge
02/03/2020;31757;13.874;501.106;285618628;56.979;41020;647;0.0173;doge
03/03/2020;29077;18.987;927.464;294989396;57.164;53372;462;0.033;doge
04/03/2020;28269;19.876;778.762;299511674;57.135;37618;337;0.0399;doge
05/03/2020;30985;15.422;560.953;306856914;57.177;42564;666;0.0293;doge
06/03/2020;27764;14.411;584.301;307848201;57.142;37377;386;0.0185;doge
07/03/2020;28735;17.529;444.496;304672554;57.148;38562;249;0.0143;doge
08/03/2020;29248;15.501;402.379;287013856;57.183;38322;234;0.0172;doge
09/03/2020;30123;16.742;684.13;267793048;57.098;40603;303;0.0197;doge
10/03/2020;33077;17.632;1080;272470473;57.797;51004;215;0.0232;doge
11/03/2020;29085;15.713;583.253;268914410;57.762;38221;607;0.0173;doge
12/03/2020;26127;20.911;1326;235694614;57.84;34769;273;0.0263;doge
13/03/2020;29242;15.089;1003;201466435;58.04;40651;233;0.0263;doge
14/03/2020;29562;10.203;492.184;212764832;58.074;48252;252;0.0195;doge
15/03/2020;30978;8.233;319.062;210021949;58.09;66082;189;0.0163;doge
16/03/2020;28169;9.596;415.624;198081283;58.175;40671;298;0.0197;doge
17/03/2020;29495;9.21;548.342;202371907;58.282;37640;178;0.0179;doge
18/03/2020;28391;13.148;455.267;198637896;58.228;38073;202;0.0151;doge
19/03/2020;33861;12.305;422.417;210822795;58.242;44732;289;0.0224;doge
20/03/2020;34527;12.564;364.844;224482536;58.34;70665;200;0.0166;doge
21/03/2020;31728;11.288;454.611;219135685;58.261;40336;194;0.0133;doge
22/03/2020;32712;11.502;419.218;219740161;58.141;49575;319;0.014;doge
23/03/2020;33403;9.322;355.282;217405458;58.092;45157;277;0.0139;doge
24/03/2020;34163;9.378;491.752;231273575;58.195;45277;261;0.0188;doge
25/03/2020;30358;9.293;395.728;227832196;58.203;41508;197;0.0141;doge
26/03/2020;29927;8.844;330.318;227394389;58.157;40050;256;0.0141;doge
27/03/2020;33620;13.275;353.63;227772842;58.197;72437;467;0.016;doge
28/03/2020;31865;12.633;295.496;217139747;58.083;43767;341;0.0144;doge
29/03/2020;31123;13.14;379.83;217082483;58.15;42479;235;0.0139;doge
30/03/2020;31943;10.823;237.228;220890604;58.185;43331;189;0.0133;doge
31/03/2020;32907;10.486;278.947;225437269;58.24;76499;210;0.0135;doge
01/04/2020;32714;11.912;258.453;222328630;58.305;46061;215;0.016;doge
02/04/2020;32683;14.652;340.367;232224154;58.301;56011;314;0.0158;doge
03/04/2020;37471;21.226;343.414;232014156;58.253;43314;371;0.0127;doge
04/04/2020;31793;14.177;246.283;231945885;58.274;53852;278;0.0149;doge
05/04/2020;29506;12.564;246.1;232258368;58.257;40712;171;0.013;doge
06/04/2020;30264;13.494;313.27;239067042;58.197;42036;254;0.0137;doge
07/04/2020;31528;12.027;325.879;248590469;58.217;41638;268;0.0135;doge
08/04/2020;31163;12.145;336.055;249633854;58.254;40678;265;0.0151;doge
09/04/2020;33350;10.013;286.207;250885954;58.297;47548;244;0.0148;doge
10/04/2020;31350;13.645;533.929;241827039;58.365;40096;289;0.0143;doge
11/04/2020;31701;11.796;284.587;243934523;58.398;42108;206;0.0142;doge
12/04/2020;32414;20.302;343.747;245536811;58.438;39407;281;0.0131;doge
13/04/2020;31600;17.313;526.448;238751541;58.46;44421;191;0.0118;doge
14/04/2020;31134;12.863;280.006;243376522;58.477;42186;255;0.0127;doge
15/04/2020;30608;12.119;322.4;241742471;58.496;41253;270;0.0129;doge
16/04/2020;31307;15.225;366.158;243935834;58.512;41839;180;0.0124;doge
17/04/2020;32495;13.54;274.299;249665099;58.468;42121;208;0.013;doge
18/04/2020;35273;10.706;271.904;252160690;58.468;46190;198;0.0149;doge
19/04/2020;34332;12.664;249.881;254353034;58.456;44929;440;0.0155;doge
20/04/2020;33808;10.798;375.657;250593921;58.478;46161;235;0.0132;doge
21/04/2020;32715;16.989;332.632;244444019;58.712;108593;195;0.0132;doge
22/04/2020;38012;9.975;314.025;247737946;58.629;48395;150;0.012;doge
23/04/2020;39487;9.223;485.072;254518203;58.511;48324;186;0.0163;doge
24/04/2020;34334;12.312;354.606;257870068;58.605;43788;247;0.0148;doge
25/04/2020;35771;11.76;300.958;260625654;58.629;50348;300;0.0158;doge
26/04/2020;36712;18.67;1756;276163611;58.583;47109;408;0.0269;doge
27/04/2020;35040;18.131;679.333;292940830;58.622;48426;444;0.0202;doge
28/04/2020;31424;14.747;617.589;291754041;58.68;41560;276;0.0159;doge
29/04/2020;34607;16.714;771.813;298164268;58.86;45124;275;0.024;doge
30/04/2020;32056;16.805;1276;315186107;58.97;51182;421;0.0253;doge
01/05/2020;32081;12.784;542.558;310610298;58.97;42345;246;0.017;doge
02/05/2020;31469;12.64;489.588;309072360;58.956;41059;210;0.017;doge
03/05/2020;32134;12.476;678.669;317363088;58.969;43993;275;0.0143;doge
04/05/2020;33146;14.679;590.565;305942239;59.029;43057;197;0.0108;doge
05/05/2020;29057;15.148;614.291;307965200;59.023;39952;451;0.0113;doge
06/05/2020;34147;14.01;880.746;311641944;59.045;42890;219;0.0173;doge
07/05/2020;43974;5.202;986.583;321333187;58.987;56957;360;0.0174;doge
08/05/2020;31744;15.788;935.778;327732034;58.973;42312;341;0.0169;doge
09/05/2020;32328;16.573;546.948;322156450;59.178;136974;271;0.0154;doge
10/05/2020;32394;18.101;715.969;304733556;59.214;47143;207;0.016;doge
11/05/2020;31215;12.772;913.702;305576488;59.172;50983;263;0.0158;doge
12/05/2020;31990;8.851;683.565;307317045;59.208;42100;519;0.0139;doge
13/05/2020;32580;9.304;702.647;310653642;59.127;41768;523;0.0159;doge
14/05/2020;31348;12.668;755.824;318451564;59.007;58015;293;0.015;doge
15/05/2020;31721;11.55;838.896;316444374;58.966;43533;211;0.0112;doge
16/05/2020;35855;12.778;733.083;314175902;59.065;42277;214;0.0128;doge
17/05/2020;34234;12.739;598.725;317199192;59.075;58262;364;0.0148;doge
18/05/2020;33841;12.769;620.674;318208312;59.073;44488;271;0.0147;doge
19/05/2020;34152;14.386;640.962;317066161;59.098;43451;167;0.0133;doge
20/05/2020;34037;13.504;666.377;317004675;58.983;44013;189;0.0118;doge
21/05/2020;30209;12.356;547.344;311416579;58.988;41729;209;0.0132;doge
22/05/2020;30845;12.562;686.988;312877822;59.015;42439;227;0.0106;doge
23/05/2020;32411;13.896;457.639;315953404;59.13;41264;155;0.0137;doge
24/05/2020;31702;15.681;825.776;315020444;59.065;41353;540;0.0139;doge
25/05/2020;35918;15.109;1017;311554850;59.117;48186;215;0.00872;doge
26/05/2020;37342;17.891;528.383;312479035;59.289;91933;215;0.0118;doge
27/05/2020;34865;19.892;1100;311959888;59.124;45047;211;0.0121;doge
28/05/2020;34904;22.09;946.549;315307300;59.073;34230;212;0.0131;doge
29/05/2020;38709;18.219;571.588;314148891;58.857;47668;198;0.0117;doge
30/05/2020;37398;25.831;600.368;321083230;58.874;45155;192;0.0127;doge
31/05/2020;37039;23.634;841.126;323499602;58.845;44291;197;0.0129;doge
01/06/2020;38829;23.542;1064;322574239;58.965;79703;204;0.0105;doge
02/06/2020;38528;23.502;1560;325954883;58.827;44527;158;0.0141;doge
03/06/2020;38676;22.97;836.773;320581272;58.863;45788;299;0.037;doge
04/06/2020;40256;26.469;1213;326366545;58.954;61155;195;0.0386;doge
05/06/2020;41369;23.714;900.406;325242065;58.958;48010;144;0.0398;doge
06/06/2020;41546;23.509;764.162;321753296;58.955;45715;198;0.0412;doge
07/06/2020;44167;25.828;906.716;322193716;58.867;50948;187;0.041;doge
08/06/2020;43075;25.484;776.885;322814201;58.85;47451;386;0.0422;doge
09/06/2020;43345;25.876;1150;321135082;58.832;47085;244;0.0459;doge
10/06/2020;42611;19.149;751.615;323273985;58.9;47804;217;0.071;doge
11/06/2020;44003;16.44;706.485;318710511;58.875;57722;160;0.0471;doge
12/06/2020;45732;15.683;759.677;312494194;58.793;51114;166;0.0515;doge
13/06/2020;46970;24.994;1399;314917945;58.87;61206;433;0.0558;doge
14/06/2020;47042;23.533;1046;314331357;58.791;48580;211;0.0547;doge
15/06/2020;53041;24.615;1834;306784900;58.75;57050;189;0.0531;doge
16/06/2020;52639;26.867;699.364;310915607;58.704;56952;234;0.0538;doge
17/06/2020;48068;24.869;799.388;310427636;58.731;56217;204;0.0602;doge
18/06/2020;46079;25.069;788.914;310570622;58.731;53654;431;0.0615;doge
19/06/2020;48608;34.117;649.9;307977740;58.72;52517;297;0.0572;doge
20/06/2020;44835;27.418;635.452;307732277;58.914;95546;349;0.0629;doge
21/06/2020;39807;26.41;662.013;309585163;58.814;47504;620;0.0734;doge
22/06/2020;41812;25.904;979.393;311136939;58.563;49551;404;0.0677;doge
23/06/2020;43565;24.611;1108;310526399;58.547;50705;248;0.0817;doge
24/06/2020;43916;31.364;2097;305298632;57.973;73200;205;0.0737;doge
25/06/2020;46090;22.921;962.794;301615385;57.909;52990;215;0.0695;doge
26/06/2020;45507;24.207;777.307;296841914;58.079;54041;214;0.0689;doge
27/06/2020;44498;25.445;748.239;292919026;58.073;50345;224;0.0778;doge
28/06/2020;49857;29.577;645.429;292082442;58.037;52399;210;0.0824;doge
29/06/2020;51273;28.31;733.785;290156354;58.018;58935;195;0.0853;doge
30/06/2020;50286;27.063;1455;290519995;57.652;98698;182;0.0841;doge
01/07/2020;47309;24.512;831.597;291630232;57.624;52649;181;0.0857;doge
02/07/2020;48266;25.331;783.895;291694111;57.621;56917;215;0.0803;doge
03/07/2020;47823;23.424;797.836;290287675;57.657;56853;164;0.086;doge
04/07/2020;49184;23.187;796.897;290344335;57.804;89202;150;0.0878;doge
05/07/2020;45897;23.08;765.875;288454522;57.697;53713;128;0.0957;doge
06/07/2020;47315;24.002;1221;298639107;57.653;59070;228;0.377;doge
07/07/2020;50116;39.545;3523;349352565;58.392;65551;1529;0.953;doge
08/07/2020;65089;87.553;11920;516094707;59.586;92589;27765;3.011;doge
